SAMN13336656	SRR10502556	SRX7191539	SAMN13336656	SRS5697554	PRJNA590705	SRP230790	PRJNA590700;PRJNA9506	SRA999623	GSM4182562_r1	GSM4182562	GSM4182562	GSE140726	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 3000	ILLUMINA	2375712703.0	15851887.0	3702	Arabidopsis thaliana	Apices, qem2 III 4 weeks SDs	Illumina HiSeq 3000 sequencing; GSM4182562: Apices, qem2 III 4 weeks SDs; Arabidopsis thaliana; RNA-Seq	H3K27me3 and H3K4me3 profiles in chr4/pkr1 and WT [RNA-seq]	Illumina HiSeq 3000 sequencing; GSM4182562: Apices, qem2 III 4 weeks SDs; Arabidopsis thaliana; RNA-Seq	Apices, qem2 III 4 weeks SDs	2ff5c8aab3ce11be41eb623dd55219da	1207639473	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/056/SRR10502556/SRR10502556.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/056/SRR10502556/SRR10502556.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR105/056/SRR10502556/SRR10502556.fastq.gz
SAMN13336655	SRR10502557	SRX7191540	SAMN13336655	SRS5697555	PRJNA590705	SRP230790	PRJNA590700;PRJNA9506	SRA999623	GSM4182563_r1	GSM4182563	GSM4182563	GSE140726	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 3000	ILLUMINA	2189805663.0	14609333.0	3702	Arabidopsis thaliana	Apices, WT I 5 weeks SDs	Illumina HiSeq 3000 sequencing; GSM4182563: Apices, WT I 5 weeks SDs; Arabidopsis thaliana; RNA-Seq	H3K27me3 and H3K4me3 profiles in chr4/pkr1 and WT [RNA-seq]	Illumina HiSeq 3000 sequencing; GSM4182563: Apices, WT I 5 weeks SDs; Arabidopsis thaliana; RNA-Seq	Apices, WT I 5 weeks SDs	72e4c08d132c69f024c187a572e84077	1096727859	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/057/SRR10502557/SRR10502557.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/057/SRR10502557/SRR10502557.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR105/057/SRR10502557/SRR10502557.fastq.gz
SAMN13336654	SRR10502558	SRX7191541	SAMN13336654	SRS5697556	PRJNA590705	SRP230790	PRJNA590700;PRJNA9506	SRA999623	GSM4182564_r1	GSM4182564	GSM4182564	GSE140726	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 3000	ILLUMINA	2507053149.0	16697342.0	3702	Arabidopsis thaliana	Apices, WT II 5 weeks SDs	Illumina HiSeq 3000 sequencing; GSM4182564: Apices, WT II 5 weeks SDs; Arabidopsis thaliana; RNA-Seq	H3K27me3 and H3K4me3 profiles in chr4/pkr1 and WT [RNA-seq]	Illumina HiSeq 3000 sequencing; GSM4182564: Apices, WT II 5 weeks SDs; Arabidopsis thaliana; RNA-Seq	Apices, WT II 5 weeks SDs	9859b7eb23fe589a34c8574e2d2e5302	1275127174	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/058/SRR10502558/SRR10502558.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/058/SRR10502558/SRR10502558.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR105/058/SRR10502558/SRR10502558.fastq.gz
SAMN13336712	SRR10502559	SRX7191542	SAMN13336712	SRS5697557	PRJNA590705	SRP230790	PRJNA590700;PRJNA9506	SRA999623	GSM4182565_r1	GSM4182565	GSM4182565	GSE140726	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 3000	ILLUMINA	2412710878.0	16094640.0	3702	Arabidopsis thaliana	Apices, WT III 5 weeks SDs	Illumina HiSeq 3000 sequencing; GSM4182565: Apices, WT III 5 weeks SDs; Arabidopsis thaliana; RNA-Seq	H3K27me3 and H3K4me3 profiles in chr4/pkr1 and WT [RNA-seq]	Illumina HiSeq 3000 sequencing; GSM4182565: Apices, WT III 5 weeks SDs; Arabidopsis thaliana; RNA-Seq	Apices, WT III 5 weeks SDs	22b5b7f6b9adb75c0623074b4f314ae9	1204042350	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/059/SRR10502559/SRR10502559.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/059/SRR10502559/SRR10502559.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR105/059/SRR10502559/SRR10502559.fastq.gz
SAMN13336711	SRR10502560	SRX7191543	SAMN13336711	SRS5697558	PRJNA590705	SRP230790	PRJNA590700;PRJNA9506	SRA999623	GSM4182566_r1	GSM4182566	GSM4182566	GSE140726	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 3000	ILLUMINA	1991356577.0	13285983.0	3702	Arabidopsis thaliana	Apices, sail_783c05 I 5 weeks SDs	Illumina HiSeq 3000 sequencing; GSM4182566: Apices, sail_783c05 I 5 weeks SDs; Arabidopsis thaliana; RNA-Seq	H3K27me3 and H3K4me3 profiles in chr4/pkr1 and WT [RNA-seq]	Illumina HiSeq 3000 sequencing; GSM4182566: Apices, sail_783c05 I 5 weeks SDs; Arabidopsis thaliana; RNA-Seq	Apices, sail_783c05 I 5 weeks SDs	845d21027c8a5d7f4292a398b04724bc	1007032645	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/060/SRR10502560/SRR10502560.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/060/SRR10502560/SRR10502560.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR105/060/SRR10502560/SRR10502560.fastq.gz
SAMN13336709	SRR10502561	SRX7191544	SAMN13336709	SRS5697559	PRJNA590705	SRP230790	PRJNA590700;PRJNA9506	SRA999623	GSM4182567_r1	GSM4182567	GSM4182567	GSE140726	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 3000	ILLUMINA	2673004415.0	17825908.0	3702	Arabidopsis thaliana	Apices, sail_783c05 II 5 weeks SDs	Illumina HiSeq 3000 sequencing; GSM4182567: Apices, sail_783c05 II 5 weeks SDs; Arabidopsis thaliana; RNA-Seq	H3K27me3 and H3K4me3 profiles in chr4/pkr1 and WT [RNA-seq]	Illumina HiSeq 3000 sequencing; GSM4182567: Apices, sail_783c05 II 5 weeks SDs; Arabidopsis thaliana; RNA-Seq	Apices, sail_783c05 II 5 weeks SDs	c0919d90c82417c4e3d36c6bb880c908	1352894280	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/061/SRR10502561/SRR10502561.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/061/SRR10502561/SRR10502561.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR105/061/SRR10502561/SRR10502561.fastq.gz
SAMN13336708	SRR10502562	SRX7191545	SAMN13336708	SRS5697560	PRJNA590705	SRP230790	PRJNA590700;PRJNA9506	SRA999623	GSM4182568_r1	GSM4182568	GSM4182568	GSE140726	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 3000	ILLUMINA	2280151983.0	15208258.0	3702	Arabidopsis thaliana	Apices, sail_783c05 III 5 weeks SDs	Illumina HiSeq 3000 sequencing; GSM4182568: Apices, sail_783c05 III 5 weeks SDs; Arabidopsis thaliana; RNA-Seq	H3K27me3 and H3K4me3 profiles in chr4/pkr1 and WT [RNA-seq]	Illumina HiSeq 3000 sequencing; GSM4182568: Apices, sail_783c05 III 5 weeks SDs; Arabidopsis thaliana; RNA-Seq	Apices, sail_783c05 III 5 weeks SDs	dd9209ca04d8b67785588f64996fc828	1145922045	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/062/SRR10502562/SRR10502562.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/062/SRR10502562/SRR10502562.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR105/062/SRR10502562/SRR10502562.fastq.gz
SAMN13336706	SRR10502563	SRX7191546	SAMN13336706	SRS5697561	PRJNA590705	SRP230790	PRJNA590700;PRJNA9506	SRA999623	GSM4182569_r1	GSM4182569	GSM4182569	GSE140726	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 3000	ILLUMINA	2451098382.0	16350859.0	3702	Arabidopsis thaliana	Apices, svp flc ft tsf soc1 I 5 weeks SDs	Illumina HiSeq 3000 sequencing; GSM4182569: Apices, svp flc ft tsf soc1 I 5 weeks SDs; Arabidopsis thaliana; RNA-Seq	H3K27me3 and H3K4me3 profiles in chr4/pkr1 and WT [RNA-seq]	Illumina HiSeq 3000 sequencing; GSM4182569: Apices, svp flc ft tsf soc1 I 5 weeks SDs; Arabidopsis thaliana; RNA-Seq	Apices, svp flc ft tsf soc1 I 5 weeks SDs	c0283262c0fe31c57d081dc6ed60b649	1238748824	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/063/SRR10502563/SRR10502563.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/063/SRR10502563/SRR10502563.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR105/063/SRR10502563/SRR10502563.fastq.gz
SAMN13336705	SRR10502564	SRX7191547	SAMN13336705	SRS5697562	PRJNA590705	SRP230790	PRJNA590700;PRJNA9506	SRA999623	GSM4182570_r1	GSM4182570	GSM4182570	GSE140726	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 3000	ILLUMINA	2371852778.0	15833831.0	3702	Arabidopsis thaliana	Apices, svp flc ft tsf soc1 II 5 weeks SDs	Illumina HiSeq 3000 sequencing; GSM4182570: Apices, svp flc ft tsf soc1 II 5 weeks SDs; Arabidopsis thaliana; RNA-Seq	H3K27me3 and H3K4me3 profiles in chr4/pkr1 and WT [RNA-seq]	Illumina HiSeq 3000 sequencing; GSM4182570: Apices, svp flc ft tsf soc1 II 5 weeks SDs; Arabidopsis thaliana; RNA-Seq	Apices, svp flc ft tsf soc1 II 5 weeks SDs	f63d1847bbeed1bf7d06a440335947de	1209553965	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/064/SRR10502564/SRR10502564.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/064/SRR10502564/SRR10502564.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR105/064/SRR10502564/SRR10502564.fastq.gz
SAMN13336704	SRR10502565	SRX7191548	SAMN13336704	SRS5697563	PRJNA590705	SRP230790	PRJNA590700;PRJNA9506	SRA999623	GSM4182571_r1	GSM4182571	GSM4182571	GSE140726	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 3000	ILLUMINA	2450177441.0	16324294.0	3702	Arabidopsis thaliana	Apices, svp flc ft tsf soc1 III 5 weeks SDs	Illumina HiSeq 3000 sequencing; GSM4182571: Apices, svp flc ft tsf soc1 III 5 weeks SDs; Arabidopsis thaliana; RNA-Seq	H3K27me3 and H3K4me3 profiles in chr4/pkr1 and WT [RNA-seq]	Illumina HiSeq 3000 sequencing; GSM4182571: Apices, svp flc ft tsf soc1 III 5 weeks SDs; Arabidopsis thaliana; RNA-Seq	Apices, svp flc ft tsf soc1 III 5 weeks SDs	2f718957bee19243bc8b38a31b0b2fee	1245710761	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/065/SRR10502565/SRR10502565.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/065/SRR10502565/SRR10502565.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR105/065/SRR10502565/SRR10502565.fastq.gz
SAMN13336702	SRR10502566	SRX7191549	SAMN13336702	SRS5697564	PRJNA590705	SRP230790	PRJNA590700;PRJNA9506	SRA999623	GSM4182572_r1	GSM4182572	GSM4182572	GSE140726	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 3000	ILLUMINA	2219179867.0	14799989.0	3702	Arabidopsis thaliana	Apices, qem2 I 5 weeks SDs	Illumina HiSeq 3000 sequencing; GSM4182572: Apices, qem2 I 5 weeks SDs; Arabidopsis thaliana; RNA-Seq	H3K27me3 and H3K4me3 profiles in chr4/pkr1 and WT [RNA-seq]	Illumina HiSeq 3000 sequencing; GSM4182572: Apices, qem2 I 5 weeks SDs; Arabidopsis thaliana; RNA-Seq	Apices, qem2 I 5 weeks SDs	54ae42b1fe181a88a6cdd52e8e1d7fd5	1110328465	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/066/SRR10502566/SRR10502566.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/066/SRR10502566/SRR10502566.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR105/066/SRR10502566/SRR10502566.fastq.gz
SAMN13336701	SRR10502567	SRX7191550	SAMN13336701	SRS5697565	PRJNA590705	SRP230790	PRJNA590700;PRJNA9506	SRA999623	GSM4182573_r1	GSM4182573	GSM4182573	GSE140726	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 3000	ILLUMINA	2513305741.0	16767973.0	3702	Arabidopsis thaliana	Apices, qem2 II 5 weeks SDs	Illumina HiSeq 3000 sequencing; GSM4182573: Apices, qem2 II 5 weeks SDs; Arabidopsis thaliana; RNA-Seq	H3K27me3 and H3K4me3 profiles in chr4/pkr1 and WT [RNA-seq]	Illumina HiSeq 3000 sequencing; GSM4182573: Apices, qem2 II 5 weeks SDs; Arabidopsis thaliana; RNA-Seq	Apices, qem2 II 5 weeks SDs	b9f5934a8f949ec0c7e39a9ebcc00628	1257512271	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/067/SRR10502567/SRR10502567.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/067/SRR10502567/SRR10502567.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR105/067/SRR10502567/SRR10502567.fastq.gz
SAMN13336700	SRR10502568	SRX7191551	SAMN13336700	SRS5697566	PRJNA590705	SRP230790	PRJNA590700;PRJNA9506	SRA999623	GSM4182574_r1	GSM4182574	GSM4182574	GSE140726	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 3000	ILLUMINA	2605522151.0	17299500.0	3702	Arabidopsis thaliana	Apices, qem2 III 5 weeks SDs	Illumina HiSeq 3000 sequencing; GSM4182574: Apices, qem2 III 5 weeks SDs; Arabidopsis thaliana; RNA-Seq	H3K27me3 and H3K4me3 profiles in chr4/pkr1 and WT [RNA-seq]	Illumina HiSeq 3000 sequencing; GSM4182574: Apices, qem2 III 5 weeks SDs; Arabidopsis thaliana; RNA-Seq	Apices, qem2 III 5 weeks SDs	0ec20adf48374973528554abb1f3afb1	1409364021	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/068/SRR10502568/SRR10502568.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/068/SRR10502568/SRR10502568.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR105/068/SRR10502568/SRR10502568.fastq.gz
SAMN13336698	SRR10502569	SRX7191552	SAMN13336698	SRS5697567	PRJNA590705	SRP230790	PRJNA590700;PRJNA9506	SRA999623	GSM4182575_r1	GSM4182575	GSM4182575	GSE140726	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 3000	ILLUMINA	2411985242.0	16091229.0	3702	Arabidopsis thaliana	Apices, WT I 6 weeks SDs	Illumina HiSeq 3000 sequencing; GSM4182575: Apices, WT I 6 weeks SDs; Arabidopsis thaliana; RNA-Seq	H3K27me3 and H3K4me3 profiles in chr4/pkr1 and WT [RNA-seq]	Illumina HiSeq 3000 sequencing; GSM4182575: Apices, WT I 6 weeks SDs; Arabidopsis thaliana; RNA-Seq	Apices, WT I 6 weeks SDs	aff67ab1ed5e96499e61f9357da27102	1222886070	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/069/SRR10502569/SRR10502569.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/069/SRR10502569/SRR10502569.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR105/069/SRR10502569/SRR10502569.fastq.gz
SAMN13336697	SRR10502570	SRX7191553	SAMN13336697	SRS5697568	PRJNA590705	SRP230790	PRJNA590700;PRJNA9506	SRA999623	GSM4182576_r1	GSM4182576	GSM4182576	GSE140726	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 3000	ILLUMINA	2698411361.0	17911500.0	3702	Arabidopsis thaliana	Apices, WT II 6 weeks SDs	Illumina HiSeq 3000 sequencing; GSM4182576: Apices, WT II 6 weeks SDs; Arabidopsis thaliana; RNA-Seq	H3K27me3 and H3K4me3 profiles in chr4/pkr1 and WT [RNA-seq]	Illumina HiSeq 3000 sequencing; GSM4182576: Apices, WT II 6 weeks SDs; Arabidopsis thaliana; RNA-Seq	Apices, WT II 6 weeks SDs	3410cdb7a977f8b158080a51c1713b80	1422895435	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/070/SRR10502570/SRR10502570.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/070/SRR10502570/SRR10502570.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR105/070/SRR10502570/SRR10502570.fastq.gz
SAMN13336696	SRR10502571	SRX7191554	SAMN13336696	SRS5697569	PRJNA590705	SRP230790	PRJNA590700;PRJNA9506	SRA999623	GSM4182577_r1	GSM4182577	GSM4182577	GSE140726	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 3000	ILLUMINA	2440972651.0	16293335.0	3702	Arabidopsis thaliana	Apices, WT III 6 weeks SDs	Illumina HiSeq 3000 sequencing; GSM4182577: Apices, WT III 6 weeks SDs; Arabidopsis thaliana; RNA-Seq	H3K27me3 and H3K4me3 profiles in chr4/pkr1 and WT [RNA-seq]	Illumina HiSeq 3000 sequencing; GSM4182577: Apices, WT III 6 weeks SDs; Arabidopsis thaliana; RNA-Seq	Apices, WT III 6 weeks SDs	92b031f84f461ba69a722f5d7e3f5fd4	1236636857	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/071/SRR10502571/SRR10502571.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/071/SRR10502571/SRR10502571.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR105/071/SRR10502571/SRR10502571.fastq.gz
SAMN13336695	SRR10502572	SRX7191555	SAMN13336695	SRS5697570	PRJNA590705	SRP230790	PRJNA590700;PRJNA9506	SRA999623	GSM4182578_r1	GSM4182578	GSM4182578	GSE140726	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 3000	ILLUMINA	2440470386.0	16283890.0	3702	Arabidopsis thaliana	Apices, sail_783c05 I 6 weeks SDs	Illumina HiSeq 3000 sequencing; GSM4182578: Apices, sail_783c05 I 6 weeks SDs; Arabidopsis thaliana; RNA-Seq	H3K27me3 and H3K4me3 profiles in chr4/pkr1 and WT [RNA-seq]	Illumina HiSeq 3000 sequencing; GSM4182578: Apices, sail_783c05 I 6 weeks SDs; Arabidopsis thaliana; RNA-Seq	Apices, sail_783c05 I 6 weeks SDs	b1f26678eabb1295b48c7a2dcbceb585	1237173757	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/072/SRR10502572/SRR10502572.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/072/SRR10502572/SRR10502572.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR105/072/SRR10502572/SRR10502572.fastq.gz
SAMN13336693	SRR10502573	SRX7191556	SAMN13336693	SRS5697571	PRJNA590705	SRP230790	PRJNA590700;PRJNA9506	SRA999623	GSM4182579_r1	GSM4182579	GSM4182579	GSE140726	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 3000	ILLUMINA	2520758536.0	16782380.0	3702	Arabidopsis thaliana	Apices, sail_783c05 II 6 weeks SDs	Illumina HiSeq 3000 sequencing; GSM4182579: Apices, sail_783c05 II 6 weeks SDs; Arabidopsis thaliana; RNA-Seq	H3K27me3 and H3K4me3 profiles in chr4/pkr1 and WT [RNA-seq]	Illumina HiSeq 3000 sequencing; GSM4182579: Apices, sail_783c05 II 6 weeks SDs; Arabidopsis thaliana; RNA-Seq	Apices, sail_783c05 II 6 weeks SDs	d18b8056e305afb0d4f5a832da988aba	1313351411	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/073/SRR10502573/SRR10502573.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/073/SRR10502573/SRR10502573.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR105/073/SRR10502573/SRR10502573.fastq.gz
SAMN13336692	SRR10502574	SRX7191557	SAMN13336692	SRS5697572	PRJNA590705	SRP230790	PRJNA590700;PRJNA9506	SRA999623	GSM4182580_r1	GSM4182580	GSM4182580	GSE140726	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 3000	ILLUMINA	2387495033.0	15932339.0	3702	Arabidopsis thaliana	Apices, sail_783c05 III 6 weeks SDs	Illumina HiSeq 3000 sequencing; GSM4182580: Apices, sail_783c05 III 6 weeks SDs; Arabidopsis thaliana; RNA-Seq	H3K27me3 and H3K4me3 profiles in chr4/pkr1 and WT [RNA-seq]	Illumina HiSeq 3000 sequencing; GSM4182580: Apices, sail_783c05 III 6 weeks SDs; Arabidopsis thaliana; RNA-Seq	Apices, sail_783c05 III 6 weeks SDs	2177caa1b494918db46d873991acd63a	1199687157	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/074/SRR10502574/SRR10502574.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/074/SRR10502574/SRR10502574.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR105/074/SRR10502574/SRR10502574.fastq.gz
SAMN13336690	SRR10502575	SRX7191558	SAMN13336690	SRS5697573	PRJNA590705	SRP230790	PRJNA590700;PRJNA9506	SRA999623	GSM4182581_r1	GSM4182581	GSM4182581	GSE140726	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 3000	ILLUMINA	2478306356.0	16538652.0	3702	Arabidopsis thaliana	Apices, svp flc ft tsf soc1 I 6 weeks SDs	Illumina HiSeq 3000 sequencing; GSM4182581: Apices, svp flc ft tsf soc1 I 6 weeks SDs; Arabidopsis thaliana; RNA-Seq	H3K27me3 and H3K4me3 profiles in chr4/pkr1 and WT [RNA-seq]	Illumina HiSeq 3000 sequencing; GSM4182581: Apices, svp flc ft tsf soc1 I 6 weeks SDs; Arabidopsis thaliana; RNA-Seq	Apices, svp flc ft tsf soc1 I 6 weeks SDs	d67d37ad068c0ed14134c3ca3f7e234e	1252173253	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/075/SRR10502575/SRR10502575.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/075/SRR10502575/SRR10502575.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR105/075/SRR10502575/SRR10502575.fastq.gz
SAMN13336688	SRR10502576	SRX7191559	SAMN13336688	SRS5697574	PRJNA590705	SRP230790	PRJNA590700;PRJNA9506	SRA999623	GSM4182582_r1	GSM4182582	GSM4182582	GSE140726	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 3000	ILLUMINA	2162167708.0	14421856.0	3702	Arabidopsis thaliana	Apices, svp flc ft tsf soc1 II 6 weeks SDs	Illumina HiSeq 3000 sequencing; GSM4182582: Apices, svp flc ft tsf soc1 II 6 weeks SDs; Arabidopsis thaliana; RNA-Seq	H3K27me3 and H3K4me3 profiles in chr4/pkr1 and WT [RNA-seq]	Illumina HiSeq 3000 sequencing; GSM4182582: Apices, svp flc ft tsf soc1 II 6 weeks SDs; Arabidopsis thaliana; RNA-Seq	Apices, svp flc ft tsf soc1 II 6 weeks SDs	91a87a6bddda2e53ca8e0997313b7430	1098603068	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/076/SRR10502576/SRR10502576.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/076/SRR10502576/SRR10502576.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR105/076/SRR10502576/SRR10502576.fastq.gz
SAMN13336687	SRR10502577	SRX7191560	SAMN13336687	SRS5697575	PRJNA590705	SRP230790	PRJNA590700;PRJNA9506	SRA999623	GSM4182583_r1	GSM4182583	GSM4182583	GSE140726	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 3000	ILLUMINA	2367396509.0	15788391.0	3702	Arabidopsis thaliana	Apices, svp flc ft tsf soc1 III 6 weeks SDs	Illumina HiSeq 3000 sequencing; GSM4182583: Apices, svp flc ft tsf soc1 III 6 weeks SDs; Arabidopsis thaliana; RNA-Seq	H3K27me3 and H3K4me3 profiles in chr4/pkr1 and WT [RNA-seq]	Illumina HiSeq 3000 sequencing; GSM4182583: Apices, svp flc ft tsf soc1 III 6 weeks SDs; Arabidopsis thaliana; RNA-Seq	Apices, svp flc ft tsf soc1 III 6 weeks SDs	469a558893ee6acc0e7ce70cedd13f8b	1194810492	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/077/SRR10502577/SRR10502577.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/077/SRR10502577/SRR10502577.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR105/077/SRR10502577/SRR10502577.fastq.gz
SAMN13336686	SRR10502578	SRX7191561	SAMN13336686	SRS5697576	PRJNA590705	SRP230790	PRJNA590700;PRJNA9506	SRA999623	GSM4182584_r1	GSM4182584	GSM4182584	GSE140726	SINGLE	cDNA	TRANSCRIPTOMIC	RNA-Seq		Illumina HiSeq 3000	ILLUMINA	2573513857.0	17063924.0	3702	Arabidopsis thaliana	Apices, qem2 I 6 weeks SDs	Illumina HiSeq 3000 sequencing; GSM4182584: Apices, qem2 I 6 weeks SDs; Arabidopsis thaliana; RNA-Seq	H3K27me3 and H3K4me3 profiles in chr4/pkr1 and WT [RNA-seq]	Illumina HiSeq 3000 sequencing; GSM4182584: Apices, qem2 I 6 weeks SDs; Arabidopsis thaliana; RNA-Seq	Apices, qem2 I 6 weeks SDs	5e5145f035296f8f8031c2fb7b08dbc2	1338960360	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/078/SRR10502578/SRR10502578.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR105/078/SRR10502578/SRR10502578.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR105/078/SRR10502578/SRR10502578.fastq.gz
